index,episode,map,start,action,psnr_dec,lpips_dec,copy_psnr_dec,latent_mse,hud_psnr_dec,psnr_raw,lpips_raw,copy_psnr_raw,vae_psnr,vae_lpips,hud_psnr_raw,hud_vae_psnr
3198,2,16,1023,5,24.656890869140625,0.35769447684288025,24.1539306640625,0.3199392855167389,33.468685150146484,23.04251480102539,0.36945241689682007,22.644540786743164,27.029804229736328,0.0767916589975357,29.94409942626953,31.620616912841797
3232,2,16,1057,9,22.549638748168945,0.4050777554512024,20.829923629760742,0.39067602157592773,21.910655975341797,21.42306137084961,0.40222835540771484,20.0058536529541,26.620243072509766,0.07337309420108795,21.175819396972656,28.502971649169922
3298,2,16,1123,7,22.143444061279297,0.4259531497955322,23.860788345336914,0.3698357045650482,28.48745346069336,21.07840347290039,0.4372522532939911,22.37164306640625,26.546602249145508,0.08079662919044495,25.722532272338867,27.840679168701172
3372,2,16,1197,2,20.80191421508789,0.41219452023506165,18.983362197875977,0.3861026465892792,32.11766815185547,19.773977279663086,0.42166852951049805,18.272335052490234,26.17579460144043,0.05828239023685455,27.87286376953125,28.787872314453125
3394,2,16,1219,6,17.717378616333008,0.4084829092025757,18.357471466064453,0.427700012922287,31.263811111450195,17.41513442993164,0.42437389492988586,17.975841522216797,28.3830623626709,0.05737009644508362,26.335573196411133,27.48420524597168
3400,2,16,1225,14,22.74720001220703,0.3910623788833618,17.193172454833984,0.3488164246082306,21.36244773864746,21.98285675048828,0.4084320068359375,16.959266662597656,28.888221740722656,0.07420386373996735,20.739459991455078,28.285755157470703
3492,3,17,66,6,20.701793670654297,0.3807208836078644,18.528030395507812,0.42605534195899963,33.1428108215332,19.518735885620117,0.40053683519363403,17.73893165588379,25.19094467163086,0.0745668113231659,30.395963668823242,33.320106506347656
3507,3,17,81,0,20.29511260986328,0.3479822278022766,18.221385955810547,0.3919319212436676,37.79913330078125,19.40425682067871,0.37080785632133484,17.6003360748291,25.676040649414062,0.06967873126268387,33.89960479736328,34.12369155883789
3516,3,17,90,28,19.4915714263916,0.4327002763748169,17.706090927124023,0.45951271057128906,37.408790588378906,18.340248107910156,0.45213645696640015,16.87706756591797,23.920452117919922,0.06862296909093857,33.01368713378906,32.916683197021484
3588,3,17,162,7,19.622838973999023,0.4880646765232086,19.092485427856445,0.46646639704704285,34.02412033081055,18.902610778808594,0.4957503080368042,18.492734909057617,26.525787353515625,0.06565497815608978,30.04596710205078,30.82339859008789
3601,3,17,175,9,20.313127517700195,0.42451393604278564,17.875015258789062,0.4278792440891266,33.85275650024414,19.205732345581055,0.43796998262405396,17.20755386352539,24.788225173950195,0.08081500232219696,29.315868377685547,30.39130210876465
3630,3,17,236,5,21.217477798461914,0.4397050142288208,20.89623260498047,0.4442541301250458,33.95294952392578,20.112058639526367,0.45155397057533264,19.78309440612793,26.34219741821289,0.07006658613681793,31.34941864013672,33.542701721191406
3665,3,17,271,6,18.801664352416992,0.4047102928161621,17.224233627319336,0.42603635787963867,34.26791000366211,17.956623077392578,0.4339825510978699,16.59029197692871,25.01732635498047,0.07826174795627594,31.355846405029297,33.01154708862305
3706,3,17,312,9,18.51702117919922,0.5249007344245911,18.262908935546875,0.4386972486972809,31.911087036132812,17.736560821533203,0.5379756093025208,17.53664779663086,24.92550277709961,0.06914185732603073,29.903440475463867,31.24028205871582
3807,3,17,413,15,21.064308166503906,0.41850823163986206,19.74917221069336,0.4071992337703705,35.06562805175781,20.29250144958496,0.4421616494655609,19.148208618164062,27.641918182373047,0.05763372406363487,28.343128204345703,29.163646697998047
3851,3,17,457,15,20.634424209594727,0.4208577573299408,18.028728485107422,0.37429386377334595,30.717620849609375,19.585214614868164,0.43364599347114563,17.409086227416992,25.820627212524414,0.06789743155241013,27.599275588989258,29.455188751220703
3864,3,17,470,5,17.958303451538086,0.3524983823299408,16.665102005004883,0.41178473830223083,32.79578399658203,16.569068908691406,0.3740531802177429,15.497014999389648,21.788816452026367,0.0705232173204422,27.70282745361328,28.559083938598633
3992,3,17,598,22,16.997859954833984,0.5123277902603149,17.29466438293457,0.4955342411994934,22.49097442626953,16.72852325439453,0.5206575989723206,17.032238006591797,28.933618545532227,0.04434809461236,21.282875061035156,28.088991165161133
4008,3,17,646,6,17.198795318603516,0.458050936460495,17.062965393066406,0.4533773362636566,35.982696533203125,16.474863052368164,0.4799484610557556,16.345741271972656,23.80222511291504,0.07251003384590149,33.74752426147461,33.39076614379883
4026,3,17,664,27,19.790538787841797,0.507182776927948,19.51064682006836,0.45647960901260376,34.508941650390625,18.996877670288086,0.5276241898536682,18.743804931640625,26.460315704345703,0.06801971048116684,31.904338836669922,32.69295883178711
4029,3,17,667,8,17.52111053466797,0.5294713377952576,18.3682918548584,0.47302165627479553,34.011234283447266,16.971731185913086,0.5522021055221558,17.681060791015625,25.668659210205078,0.06800428032875061,31.479379653930664,32.5977668762207
4139,3,17,809,0,15.341988563537598,0.41865599155426025,17.08538246154785,0.41768980026245117,25.265277862548828,15.034645080566406,0.43342599272727966,16.614280700683594,26.34370994567871,0.056465618312358856,24.799335479736328,33.63930892944336
4175,3,17,845,22,16.301376342773438,0.402625173330307,15.805374145507812,0.48450547456741333,31.625091552734375,15.927380561828613,0.41917839646339417,15.46154499053955,26.646583557128906,0.059665434062480927,29.877288818359375,32.74441909790039
